id,body,label
175,"@TeslaAgnostic @markbspiegel  Both of you guys have called this $TSLA scam brilliantly but after last Q , the stock should be much lower .",0
176,"Amazon Updates Fire TV Lineup With Support For USB Storage, Wireless Headphones And More #AMZN $AMZN",0
177,Do you remember $TSLA?,0
178,Barron's Tech Trader Daily - $AMD $FB $QCOM $NXPI $MU $AAPL,0
179,"$TSLA I guarantee a Star Trek transporter will be out before the truck, you cult followers will Believe anything, Jim Jones loves you!Drink!",0
180,"$ADI is the most underrated $AAPL ecosystem stk. IMHO, its recent M&A & IoT ambitions are yet to be recognized by analyst community",0
181,$VERB: EXTREME DISCOUNT HERE WITH STRONG DISRUPTIVE TECH...IT WILL BECOME APPARENT TO ALL SOON$AGTC $MNPR $THMO $CRTX $CABA $MWK $RAD $ONTX $ABUS $BIMI $BNTX $ADBE $FCEL $XENE $SMLR $CRM $ORCL $MSFT $AAPL $SIRI $INPX $KRTX $SAVA $HSDT $ASRT $VLRX,1
182,This bounce is so weak $AAPL,-1
183,Voice of a martyr for $tsla,0
184,$TSLA quality,0
185,Short on pullback @ 97.0 - 97.5 $AAPL,0
186,Accounting Frauds 101,0
187,So how do you think $TSLA will be able to raise the cash?,0
188,"Homeboy, $AMZN just bought Whole Foods. There's also nothing proprietary about what Blue Apron does which opens doors to competition.",0
189,"$AAPL Amazon Is Headed to $3,000 a Share, Says Bullish Piper Jaffray Note",1
190,"$TSLA $TSLAQ folks I saw a great thread on Q1 delivery numbers, basically converging on <60k total global cars. but lost it. I wanted to add to this: part of this number assumed China sales = shipped to China, but I think they only sell 1/4-1/2 of what's shipped this Q",0
191,And the story begins...$tsla,0
192,$AAPL $GOOGL $NFLX $AMZN $SPY on fire,0
193,"$TSLA news from Australia. $TSLAQ bears take note. Tesla Australia profit increased from $220,000 in 2016 to $1.36M in 2017 excluding profit from the SA big battery.",1
194,"Thats ok.. $GOOG is a great intraday play but siince you missed most of the move, you can kinda wait until next time..",0
195,$tsla 305 calls went from .05-1.00+ weeeee,0
196,"@DrBatra6 must not forget the good doctor, who told me to look at stocks like $TSLA $BABA $CMG when i was ready to move on from the #turd $TWTR",0
197,"Truly, if you are shorting $TSLA at these levels, you are freakin’ crazy",0
198,Top #moneyflow for whole #market today$LQD $AMZN $GLD $AABA $TSLA $IWD $AVGO $DIA $JNJ $IJR ...,0
199,"$AMZN gap-up today totally changed the 5MA-dead-cross-10MA technical nightmare. 5MA starts to flat and will turn up tmr. Break 858, see 870",0
200,A Thematic Review Of The #september Retail Sales Report - #Podcast #investing @EllesEconomy @ChrisJVersace$XLP $XLY $VDC $XRT $VCR $IBUY $RTH $RHS $RETL $FSTA $PBJ $FDIS $FXG $IYK $FXD $IYC $PEJ $PSL $EMTY $SCC $PSCC $XS $NKE $UA $AMZN $WMT $TGT $HABT,0
201,"Not 0,5x Sales. And what about if Bezos is successful in finding other businesses to grow into like AWS? How would you value $AMZN then?",0
202,@ScottTheCowGuy still believes big American techs like $GOOGL 1047 $AMZN 1520 will lead the markets   @FoxBusiness,0
203,Today’s Trading Results Feel Free To Follow alongside @Tradealike $IWM $QQQ $AAPL $EA $SNAP $JD $TSLA $SPY,0
204,$AAPL beats 1.85 EPS,0
205,$GOOGL NR4 b/o confirmed,0
206,Yeah this is way overlooked $TSLA,0
207,"Fashion changes, trends lose steam, and Tesla is slowly fading. $tsla",0
208,"My note to the folks @HalftimeReport today on AAPL,""considering a buy, but hoped for more than a 1% pullback, so paused to add""",0
209,$TSLA adding more calls today Bears will get trampled in short order maybe next several days to weeks this stock will be much higher,0
210,Will Shopify Start Rising Again In 2020? @themotleyfool #stocks $AMZN $SHOP,1
211,"Agreed.If you want to understand Elon, you have to accept that he's good at lying and showmanship. He's bad at business or creating anything sustainable. People like that will always trade profitability for a good story to sell or sustainability for a lie.$TSLA $TSLAQ",1
212,Reporters can only live off credibility. If you make lots of errors you don’t last. Can you folks help me find the errors here? Happy to hear it $TSLA,0
213,"#trendfollowing signals, going long $TSLA and $TGS. $VEEV $SUPN $CSX $BLD $BERY $QQQ $SPY",0
214,@Lebeaucarnews should we not reading anything into this as well? $TSLA,0
215,$AAPL  go baby go . give me easy 0.50 cents,0
216,"$TSLA okay options traders, now what? What is your position from here?",0
217,$AAPL 149.71 would be a good entry Short if breaks with conviction.,0
218,Like Sam Zell said at SALT conference today. Why are we subsidizing rich people to buy a $tsla. Its absurd!,0
219,$TSLA in  197.50 calls 2.87,0
220,"RT $QQQ HFT Algos BROKE 101.70 in SIGMA-X, CROSSFINDER, ATS, LX @ 11:12. P/T 100.50 #Quant $MSFT $TWTR $GOOG $AMZN $AAPL $NFLX $TSLA $FB",0
221,love them gun sounds.$tsla $tslaq #builttenttough@elonmusk,0
222,$AAPL 80% out 192.5 call 1.01- 1.13,0
223,Jeff Bezos be like this now...#AmazonDown #amazonAmazon down$AMZN,0
224,Past ~70 days of Tesla in 3 photos/tweets:tfw u announce that funding is secured at $420$tsla $tslaq @elonmusk,0
225,@konrad_bilinski Do you still hold your $TSLA positions?,0
226,if Brett hadn't gotten him to $NFLX $AAPL stock is $35 today...,0
227,Apple Watch + Apple Pay at Whole Foods just outside Boston --> Watch Commerce starting to ramp $AAPL $WFM $PAY $NXPI,0
228,"CNBC: Tesla to release 'Autopilot' software update within 2 wks, adding safeguards for drivers; system to rely more on built-in radar. $TSLA",0
229,"""Elon figured out how to get unlimited funding for Tesla. $TSLA to the MOON!!!! on a SpaceX rocket!!!"" #saving #IndividualRetirementAccounts(IRA)",0
230,producing an electric hybrid in the age of $TSLA is an act of corporate suicide ,0
231,$MXWL is worth far more than $4.75 per share. Their dry battery technology improves battery performance and reduces cost by up to 20%. $TSLA is stealing the company at this price.,0
232,$tsla should try to make it as seamless experience as possible on third party networks. They still have the advantage since customers can use Superchargers or other networks while other manufacturers cant currently use Superchargers. This will help reduce load on the SC network.,0
233,#GoogleDrive is really killing the game in cloud software. I love accessibly $GOOGL,0
234,"Relax. I know it's no fun to see the markets bleed, but this too shall pass in time. Seen this many times. $AAPL $AMZN $SPY $IBB $XBI $IWM",0
235,Did you catch the mkt move? E-mail 4 FREE TRIAL or ACESS PRIVATE $TWTR FEED @OAprivate $GOOGL $NFLX $TSLA $AMZN $FB  $IBB $AAPL,0
236,RT Accurate_Trader: $AAPL Cowan raises price target to $155.00,0
237,Bought $TSLA 185 weekly puts 1.70,0
238,"...promising to order a new seat which they never did, probably hoping customer would fix it themselves. Responsiveness of $TSLAQ service generally bad except when EOQ nears and $TSLA hopes for business. 7/",0
239,"Google’s Waymo has invested in LIDAR & cuts costs by 90%.Problems:-Reduced cost still ~$7500.-The equipment on the roofMusk: solving vision is essential & once you solve vision, you don’t need lidar’s expense (and bulky ugly roof accessory)? $TSLA",0
240,"So, Musk buys surplus batteries (scraps) from Ali Baba for stationary and home storage? $tsla $tslaq",0
241,can't disprove a negative... The $tsla story motto.. Until those negatives start crystallizing #myresalevaluesucks,0
242,$HMLA Been telling@you guys to load up these cheaper es on HMLA not going to be under a penny very long on Monday!! #BITCOIN! #Litecoin $HEMP $CBIS $TRTC $OWCP $GRNH $MJNA $ERBB $MCIG $EDXC $VBIO $RFMK $PHOT $GRCU $ETST $GRDO $AAPL $BAC $P $C $FB $F $T $GRCU $SFOR $DOLV ,0
243,"$tsla they figured out how to keep capex low, with exponential growth, learning all along the way, what you expect this type of company to do $360",0
244,"$MSFT for me, and $AAPL",0
245,3/ Where have we heard this story before? With $tsla cars. Desperate 38% “discount” on solar attracts new customers who don’t realize an unserviced system is worth less than zero. State AGs and FTC have failed to act to stop them from harming consumers.,0
246,Checking in with the Closing Bell Investment Club. Our main street investors are watching these stocks for 2018: $AAPL $STM $CRM $NXPI $NKE $KR $MO,0
247,Today's million dollar PUT #options trade update:$CMG $AMZN $X $MDLZ $MSFT $F $TSLA $ISRG $GE ...,0
248,"Market Commentary For Thursday, Mar 09 $BA, $XOM, $GS, $NFLX, $GLD, $FB, $APC, $JPM, $AAPL, $CVX, $TSLA, $XLE, $AMZN",0
249,@tugofwar doesn't add up to much and $MSFT $CSCO and other old tech has plenty of what they would screen as experts so I had to cut the rate,0
250,did you sell? $AMZN going lower now with market. Dont get too greedy!,0
251,Keep trying to value $TSLA like its’ $F or $GM .. just like folks tried to value $NFLX like $BBI (gave $NFLX $1 PT) ..enjoy #disruptors,0
252,I just received a gift from Eric a member inside of PowerGroupTrades for150.00  for the $AAPl trade . I have received over 9 gifts from Eric a great long term member in the group. We want people to succeed with great gains from skill not fear and luck. look out for live streams,1
253,Danish Bank Saxo predicts that $aapl buys $tsla in 2019.  Feels like someone using a weak day to cover a short,-1
254,"Nobody is ruining progress!! @elonmusk wants to change the world. He chose EV. Others will choose something else. No one wants to destroy @Tesla . Just bring it down to it realistic valuation (and make money doing so). That's a fair bargain, isn't it? $tsla $tslaq",1
255,$TSLA out more 250 puts at .70.  I think I missed the high there - will hold 20% through tomorrow.,0
256,"Feb 19 Tuesday, $AMZN is $1,633.00Bearish target $1,600.56 ",-1
257,Tesla forces out the people who f upped. That’s what happens and it’s GOOD! Now the cars are coming out and these guys put the company at risk with their mistakes. Thank god elon took over. $tsla,0
258,"Can someone please explain ""Tesla leasing down payment math"" to me? (It doesn't seem to add up.) P.S. Even assuming similar down payments, it's $160/month more than a well-equipped new 330i...$TSLA",0
259,"$TWTR continue to hold $AAPL, $QQQ and TWTR Nothing really compelling out there.",0
260,This correction will not be complete until $AAPL gets hit 10-20% as well  $QQQ,0
261,"Dan, I see you work @GM . I know things are different there as with all other car companies but what @elonmusk and $TSLA are doing is reinventing car manufacturing. It has not changed since Toyota changed decades ago. Only a few more month to wait and we shall see who was right.",0
262,$MSFT Translated using Minecraft and,0
263,Add to that the 600 seen in the other parking lot and the higher than usual no of trucks seen loading at Fremont its pretty obvious that Tesla is producing at a higher rate than ever before $TSLA,0
264,WHOA $TSLA @elonmusk says 200k Model 3's WILL BE DELIVERED in 2017!!!,0
265,Theranos movie time! $tsla $tslaq,0
266,$GOOG $SPY $DJIA $QQQ My Father used to tell me of this story of a business guy who gave away free salty peanuts and charged an arm and a leg for drinks. Google just took away the drinks....,0
267,"$TSLA not sure what it will take to actually move it over 320, but everything feeling like a bull trap up here",0
268,"$ALOG   When is the buyout? Citi is working on it,  $powi. $nvda.  $aapl. $msft  $orcl. $amzn. $lfin   $riot.  $gbtc. Who’s buying?",0
269,Nice time to buy $tsla ,0
270,. @elonmusk U r fully aware of the subpar full reroof @Tesla performs. Failure to abide by CBC CRC Roofing Fire WUI Title 24 Structural HVAC Fema & Contractors Law. Tesla is HORRIBLE! Tesla is a NIGHTMARE! Tesla Lies! Day 295 #TeslaDamages$TSLA $TSLAQ @TwitterWomen @TwitterComms,0
271,"Surely, ENRON Elon is committing all kinds of SEC violations in desperate attempts to resolve Tesla $TSLA PONZI SCHEME cash liquidity situation by making all kinds of FAKE promises",0
272,$AMZN forming cup & handle on 1 min chart. drop to 776.6-776.8 neckline area for support. should see a strong move making new HOD.,1
273,$TSLA huge move off that 207 area  ty very much!,0
274,$tsla $tslaq #amiright so many ways.,0
275,"$TSLA - the market is smiling, you know what comes next, break that support and its over. $TSLAQ",0
276,@jimcramer @davidfaber maybe subs left $NFLX b/c $AMZN content has improved and no need for both anymore. 2-day shipping>$NFLX,0
277,"Bill Miller says Amazon will double in three years.  If it keeps a 40x multiple and you add back cash, he's probably right.  The question is does it deserve a 40x multiple? $AMZN",0
278,"$TSLA Yea,sure,100 pts in a month after 100 pts the prev month all perfectly normal. But abnormal has become normal in all facets of society (sjw imbeciles,for ex). Stocks are no exception",0
279,"$TSLA good game, 700 longs at 267Thank you markets , it was obvious musks going to win",0
280,"$TSLA: OMG, shorts, you have been warned. On the other side, this might run into a resistance zone around $300 soon.",0
281,$amzn and $fb are holding back #nasdaq from taking off today. Would have been a another good day just like #dow is having,0
282,"Would be interesting if $AMZN rebounded enough so that it reached the Mid BB (20sma) without ever actually touching it.  would take a big move from there, but always fun to see it happen, confuses everyone...",0
283,$GOOGL 8% off the after hours low from Thursday.,0
284,Getting tired of these people buying when they should be selling and selling when they should be buying and not holding when they should be holding. $SPY  $AMZN  $TSLA and everything else,0
285,@Tony_BATtista @tastytrade im not looking at my screen but I'm assuming this is will grow their market value after what $goog did,0
286,$TSLA a little weak,-1
287,"History tells the opposite.  He was right and Musk started production in 2018 not 17. Or you just see it the other way committing to ""alternative facts"" ? $tsla",0
288,$tsla great $irbt not so great.  Conference calls coming up,0
289,$TSLA Will buy this lower with the goldman manipulators. I learned my lesson with $AMD.,0
290,"S&P 500 new highs, $AAPL calls, $KING earnings crush, $OWW unusual activity, @AngieMiles w @Shrbn: $MGM, $DVN, $RAX",0
291,Guess  $AAPL fixed the FaceTime spyware..(and excluded more non MFi 3rd party accessories) “every update is now an increase in revenue”- Anon.,0
292,Weekend Review VIDEO $SPY $IWM $QQQ $TLT $IBB $AAPL $AMZN $BABA $BIDU $FB $TWTR $FEYE $GILD $GOOGL $IBM $NFLX $TSLA,0
293,I'm not buying a $TSLA that looks like a Mazda either! lol,0
294,"100% believe that $tsla is losing money on their cars, how can’t you see that, solar business is cutthroat & they may not make $ until 2020",0
295,$QQQ Weekly P&F has $283 PT .. will get there after Trade peace ..  QQQ can run  $TQQQ $AAPL $GOOGL $MSFT   Not a good idea to short this mrkt !!,0
296,iPhone X is not creating a super-cycle for $aapl. Can’t wait for the $15-$20 drop at earnings. Pigs get slaughtered.,-1
297,leahanne: $AAPL Apple Inc (AAPL) 117.20 +1.89 (+1.64%),0
298,Fun fact: the $TSLA gigafactory is the world’s largest factory to get dissed by Panasonic.,0
299,im waiting for a good spot to initiate $googl. am not chasing while i try to manage $aaoi crap,0
300,$TSLA shareholders after news production goal failed.,0
301,$TSLA bulls don’t understand this fact,0
302,"In just the last 90 days, $AMZN's 2017 & 2018 EPS consensus have fallen by 21%.",0
303,"No, it won't.Not at.....$50B, or $40B, or $30B, or $20B, or $10B.Book value is < $5B.Real auto makers are spending $300 billion to compete with Tesla, while Tesla is teetering on the brink.Subsidies are expiring.Liabilities are mounting.Nobody is buying Tesla. $tsla $tslaq",0
304,"and we have NOT YET put on this trade...we want to see price go vertical down and continue to monitor the Accumulators for entry.  The lower it goes, the more upside range there will be provided we continue to see the activity we want on the Accumulators. $TSLA  this is a process",0
305,Looks like 26th of April Thursday 2018 will be the big day for the big boys:$MSFT $INTC $GOOG $GOOGL $AMZN #earnings #accounting #magic,0
306,"Tesla is saying L5, not L4.  They've got data proving that autonomy is safer than a human driver.  Autopilot has prevented me from getting into a horrible crash.  You seem like you're short $TSLA",-1
307,$AAPL Opening weekend sales for iPhone in line with expectations at 13 million.,0
308,"68 $SPX ERs today, these notable #stocks report after close: $GOOG $GOOGL $AMZN $BIDU $EXPE $GIMO $N $QGEN $WDC",0
309,SpaceX seen as a factor in Tesla privatization deal $SPACE $TSLA,0
310,$tsla is so utter pathetic. Pure Musk vanity,0
311,#estate asset watch - most active names in stock options trading today - $AAPL $BABA $FB $AMD $BAC $GE $BHGE $C $AMZN $PBR $TSLA $AABA $IBM $NFLX $JD $AMRN $EBAY $MU $WFC $MSFT $BHC $NIO $F $QEP $NLSN $VALE $SQ $NVDA $CZR $T $SBUX $TWTR $CGC $SNAP $CVS $SYMC $CSX $APC $X $BBD,0
312,"$2310 returns on $4500 invested in 9 picks returnof 51% $AAPL $SPY $GOOGL $SLV $GILD $UVXY Join for 30%,40% 50% uppish wks for amt invested.",0
313,$AMZN come on amazon I am counting on you #stocks #fang,0
314,"$TSLA might use $324 as pivot for higher pricing, old resistance now new support, good luck!#OptionPros Alerts ",0
315,"via TheDomino: It's a big deal these days...just ask Facebook, Alphabet, Amazon, Apple, Netflix, Microsoft, etc... $amzn",0
316,We calculated 63-day Expected Return of $TSLA for you: 0.1%,0
317,$COMP $FB $TSLA $TWTR is today the day? Nasdaq 5000 and off to the races we go,0
318,Apple Stock Price: 161.26 #apple $AAPL,0
319,"$AMZNAmazon, Law Enforcement Joining Forces To Turn Your Front Door Into An Integral Part Of The Surveillance State",0
320,Sandro posts his plans on PowerGroupTrades BEFORE he trades.  $aapl.  Another winning plan,0
321,"1/ Polix, thank you for the kind words. Back at that time, I had the pleasure of collaborating with the legendary Montana Skeptic and a cadre of individuals that he had loosely collected as a $TSLA brain trust.",0
322,$TSLA here is the break 1.06% we'll see if it can hold break and push from here,0
323,@do_hk certainly messed up some option plays $TSLA,0
324,#5things from loonies to handbags #CAD #ToysRUs $ac.to $TSLA $KORS,0
325,'My best estimate right now is that approximately two-thirds of shares owned by all current investors would roll over into a private Tesla.' - Elon Musk $TSLA,0
326,$TSLA please some1 tell me what the clowns on fast money said tn,0
327,$spy $qqq $spx $jpm $gs $ms $es_f $nq_f $amzn $tsla $goog $fb $msft $dia $gld $cl_f $wti $uwt $uco $uvxy $tvix $amd $nvda,0
328,$AMZN nice little flush off 630.,0
329,"Count me in with the iOS 10 update trouble camp, had to plug into iTunes for an update or restore. Seems pretty widespread. $AAPL",0
330,Tesla Massive Energy Storage packs are popping up all around the world  $TSLA #Tesla #Energy,0
331,$AAPL Some of Apple's secret sauce.,0
332,$GOOGL pre market on earnings,0
333,$NFLX $AAPL hittin CNBC,0
334,$AMZn and blasted right back over.,0
335,"happy to report that, aside from one last-minute business necessity, i ordered nothing from $AMZN last year",0
336,"It gives them more controlling interest, raises the stock price, increases earnings per share (EPS), and then later they can actually sell the shares back (at a higher price) if they need the money for anything. $AAPL cc: @SJosephBurns",0
337,"Musk isn't lying, it is only a lie if he believes what he says to be untrue.  In his mind, he is being truthful when he stated that by building a tent this year, they are now right on track to build 200k of those cars by the end of last year.    Bullish!   $TSLA",1
338,@elonmusk  follow me or I will have to short 10 shares $TSLA haha,0
339,"@petenajarian Pete, hello brother. I was waiting for your input on $AMZN ... ?  If it were to pullback below $700, is it a buy or no touch?",0
340,$AMZN $WFM Amazon in 2019: Betting Big on Physical Stores?,0
341,"Eat your heart out $LYFT, $JMIA, Jumia Technologies, dubbed the $BABA or $AMZN of Africa, up over 100% from the start of its trading Friday.",0
342,"Never understood investment porn - no purchase means no gains. Nobody can predict pocket Aces, stay level headed folks! #NASDAQ $SPX $NFLX $AAPL $GOOGL",1
343,"Here we Go..... $AMZN taking over the world. Next, they will mint their own Crypto... Got Amazoncoin ? $WFM",0
344,$WDC Swing: Another 50% Win in 2 days. Back to back Wins $TSLA & $WDC.Sold 2/3 size for 50% profit.Holding one call and long shares. P/L: $416 (50%)Did you ever get alerts better than these!!! Only from TW0E.#TW0E #SwingTrading #Options #Alerts #WDC,1
345,"For God's sake, make it stop!!I may get violent if I hear one more person talk or tweet about all the companies or countries $AAPL could buy with its cash hoarde...IF Tim wanted to...But he doesn't want to!! So STFU!!!=^.^=",0
346,"Wow should we be impressed? Will this produce model 3’s generate cash flow, pay unpaid vendors. No too bad  $tsla",0
347,"$AMZN 35 BARS 1498: 45* angle: 1533, 18 bars 1528.70 high: 45* angle: 1510.70, Parrallel Midpoint of the 45* Angles: 1521.85, NOTOUTOFWOODS",0
348,"Why would Tesla choose to push many code revisions to lane switch on highways autonomously, but no code to recognize and alert drivers to STOP signs?A motorcyclist died last week, hit by a model X blowing through a stop sign: $tsla",0
349,"Really sad @InsideEVs has gone full $TSLA PRopaganda subsidiary, hope it's worth it financially.The M3s are sitting for months on parkings in USA and even streets in Norway.The $TSLA delivery is certainly the worst in the industry, late ,postponed, lemons, damaged, wrong car",0
350,I guess $TSLA is waiting for the call to talk about guidance?? None in the release.    $TSLAQ,0
351,"$NFLX and $AAPL, bull market beauty. $SPX 2350-2400 this month as the demand to own assets remains very strong. $SPY $QQQ $GOOG $AMZN $BA",1
352,$GM $TSLA This Jones at Morgan Stanley whom is bought and paid for by Tesla and Uber has no credibility GM is a buy-his TSLA target 400?,0
353,$aapl with a $63 lead over $fb.,0
354,"Another one car crack-up,,, courtesy of the crack pipe king,,,lol,,, $tsla $tslaq",0
355,"Great piece on dental $HSIC and $PDCO!   But it's not just $AMZN ... there is reduced demand for dental services in general, dentists are buying less supplies.   @jimcramer",0
356,"While all agree the U. S. President has the complete power to pardon, why think of that when only crime so far is LEAKS against us.FAKE NEWS",1
357,"Were some several thousand in March, more slipped to April/May or $tsla is in even bigger trouble.",0
358,"Starting $msft 6/21 126c @ 2.46 5 contracts. Playing for bounce off 5/23 lows. Will do 10 cons max , Idon't really like having long exposure in this tape.",0
359,"As a matter of fact, it is Rocket Science.A shout-out to @ElonMusk for keeping the dreams of Space alive for countless millions of people, and for revealing this mindset to untold others, who don’t yet know why.",0
0,@zerofiltertruth @jeffhksar88 wait till Xmas. For $350 it's a great gift. A lot nicer than a rubber Fitbit. #AppleWatch $aapl,1
1,"$GOOGL feels ready for a run-up. $767, 774-777 and the big 781.  Below 765 and it's 758 and maybe 750. A little momentum, and it could run",1
2,"Shameless plug. Use my link and we both get something out of it. Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link.",0
3,"""it uses 35 giga... 35 billion... which is 35 giga"" -- someone went to @elonmusk's school of ""How To Perfume a Pig to Fool Idiots"" about an hour ago and is getting a failing grade. $TSLA $TSLAQ",-1
4,"$KOOL is oversold and ready for a supernova run!!Only 1.5m float , $7+ easy money. GET IN $TWTR $FB $AAPL $MGT $TWX $T $TWC $BABA $NFLX $GE",1
5,"$tsla's twitter army definitely has been cut loose. It usually takes 6 hours, now it did take 2 days. Well, there is that nasty time difference, and with the principal in the air in a Gulfstream ....",0
6,$FB $TWTR $TSLA $LNKD I don't believe in running across road blindfolded I don't believe in bottom picking I like paying Up for my stocks,0
7,Wal-Mart follows in Amazon's footsteps with its own drone delivery test program. Amazing! $WMT $AMZN,0
8,"What $TSLA does best is to keep people guessing whether they are (A) merely victims of massive incompetence or (B) are, rather, being scammed. Every day brings me closer to concluding (B) is almost always the correct answer.",-1
9,Tesla To Slash Workforce To Reduce Model 3 Price - WSJ  $TSLA,0
10,"I think Tesla’s success and growing fan base shows that they do. Het off $tsla channels and the discussion changes completely, people love Tesla, period!",1
11,"It definitely will be commoditized eventually. But it'll take years, possibly more than a decade, before it does, and Tesla has the first mover advantage. $TSLA is valued somewhat similarly to the way #Porsche is because of the gross margins they make, despite everything else.",0
12,"$DCTH OVERSOLD 1.4M FLOATER FLYING TO THE MOON!  P.T. $4++++. Definitely banking on this one!!""""!! $FB $NTFL $TSLA $AAPL $BABA $MSFT $DIS",1
13,$AAPL omg let it ride! If it doesn't rise post-earnings today it will post x-mas. I'm not selling. HODL!,1
14,holding $nflx $amzn into tmrw,0
15,$SPY w $AMZN and $MSFT also $NFLX all were on WL yest./ and a few more posts in feed $QQQ GL,0
16,$AMZN Low Date=Jan-16-2015 Open=286.28 High=290.79 Low=285.25 Close=290.74 Volume=3478100,0
17,I think that's what the silent bidders are thinking $twtr $amzn? $baba? $aapl?  $fb? Ballmer?,0
18,$GOOG Companies are being vocal about their criticism of Google,0
19,So cheaper than the $8k $TSLA are charging for tier autocrash hardware,0
20,He’s commenting on $tsla all the time on SeekingAlpha.  Im pretty sure he’s being sarcastic.  It’s actually hysterical when viewed in that light.,0
21,Everybody waiting for their $TSLA ?,0
22,$TSLA doesn’t have what it takes to go alone on autonomous cars. $NVDA will dominate the space for 5-10 yrs or more,-1
23,Here's what Tesla Autopilot can see with the new v9 neural net. 10/18 $TSLA $tslaq,0
24,"Sunday 9/30/18 at $TSLADebit A/R, Credit COGSProfitability secured.",0
25,"It's Italy, no? $TSLA",0
26,"Difficult to see $FB ever gaining meaningful hold in commerce. There’s such thing as quality of data; $AMZN is based on actual shopping behavior, they’ve been collecting it for years. Ads are ads & it’s a coin flip as to whether what people post in FB & IG even reflects reality.",0
27,"you would get more if you type ""short $tsla since double digits"" ",0
28,"Out $GOOGL puts even here at $0.70. Taking too long, markets trying to bounce back also.",0
29,"I said the equity in $TSLA will wind up as a ""zero"" & it will. I said NOTHING about timing, but clearly underestimated ""investor"" stupidity!",-1
30,SOLD 15 CALENDAR in $AMZN (JUL),0
31,"I doubt the factory will cost $5B, first of all. I'm expecting it'll cost $TSLA closer to $3B.Their FCF is more than sufficient to cover construction costs while they finalize the financing.",0
32,"Hey #MrDOJ, maybe it wasn't such a great idea for CEO Elon Musk to go on @60Minutes & illegally promote off label use of the #Tesla $TSLA AutoPilot.On no, it's fine. Just promote it through a third party with no human in the car, only a dog. $TSLAQ@TheJusticeDept @FBI",-1
33,businessinsider: Everything You Wanted to Know About Chatbots But Were Afraid to Ask $FB $GOOG $GOOGL $AAPL …,0
34,"Here we are again with every $AAPL effort to climb being whacked. Funny how things can change just overnight. This looked poised to climb nicely today. #FAANG, $AAPL, $NFLX, $NVDA, $AMZN, $GOOG, $QQQ, $FB",0
35,We don't talk about China now; only the happy talk from Enron Musk about North American faux deliveries! @markbspiegel @WintonCapPtnrs @zomgapocalypse  $TSLA,-1
36,$GOOG $AAPL chris20: Nice day for Bgnn...0003..up 200 percent...huge volume...,1
37,This Tax move could hurt us guys!  Make voice heard. $FB $TSLA $DCIX $BTCS $BTSC @petedoom @nickelwurld @JamesHoward18 @VoiP4Biz,0
38,"In a wide-ranging episode of Limitup!, Eddie talks with @davidmoadel, Chief Analyst and Opportunity Researcher for Portfolio Wealth Global about 2019 market direction and everything from the likelihood of a near-term recession to retirement planning in the current market.",0
39,"Unless you think the main market has maxed out, $TSLA back under old resistance of $280 seems extremely difficult.",0
40,On vaporware and pathological secrecy at Theranos...$TSLA,0
41,Was the FSD the reason for the accident?$TSLA,0
42,$AAPL sharp spike down. Now trading at $96.18 pre-market,0
43,We're putting on a bullish trade in $AMZN via BPS,0
44,$amzn cover entire short @ 768.80,0
45,Stocks making the biggest moves premarket: $TSLA $CBS $AAPL $BABA $AMZN $CPB $SNAP $RIOT $URI,0
46,"“...the road ahead is very difficult,” $TSLA CEO @ElonMusk told employees earlier this month, amid a 7% cut to the company’s workforce. On Wednesday, investors will get their first look at what that means for the carmaker’s bottom line.",1
47,"Thanks Ed and nice work, $TSLA had a nice squeeze and run. Glad it's the weekend so I can clear my mind. Enjoy the weekend as well, finally getting some good weather!!",0
48,$AMZN - fly baby fly !,0
49,"@danahull how many direct reports does Musk have?  Seems well in to the double digits, > 20 definitely, > 30 probably.  And that’s just at $tsla.",0
50,"Has the Oracle of Omaha invested $MSFT, $GOOG, $AMZN, $NFLX? NO! He invests in long term, but do you think Apple will still make iPhones in 10 years time? I am not sure we will need a phone in 2028.",0
51,"Seriously, what do you think will be $AMZN 's Black Friday numbers with all the new jobs in the last few years?  My guess is some awesomeness.  $10 and $14 Quarters are coming hard and fast. $AAPL is going to do extremely well this Christmas...so you know what it will mean for $V",1
52,"Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link. #FREESTOCK #FREEBIE #FREEMONEY",0
53,In face more departures/another likely ugly print $TWTR holding rel well as #immense strategic value $AAPL $GOOG $FB $MSFT $DIS etc vivid,0
54,Think social media is jinxing $AAPL w the trillion dollar market cap calls?,0
55,$TSLA Anyone think about JRE / Joe Rogan effect? Jordan Peterson was largely launched by him. The most influential media in the world. About to have Elon Musk on thursday maybe. 100s of millions will be reached and Joe is a huge fan of Elon. Priced in?,0
56,"Wtf! If aramco was a public company, I’m curious what would have been its market cap! Clearly in the trillion! #stocks #investment #investing #aramco $aapl",0
57,Interesting Large Sweeps & Blocks! $XLF +14.2M Block PUT$UVXY +7.4M CALL Sweep$TSLA +2.7M Block PUT$TLRY +1.4M Block CALL#Options #FLOW #GOLDBARS #Scanner#RampUPTrading,0
58,"Short Bonds $TBT up 3% on day now.  +24% past 3 months Money flowing in and out of $TLT big time.  $UUP, $SPY, $AAPL",0
59,"2/Apple will never buy $tslaThe DIP lender will end up ""owning"" $tslaq .... if it's not a liquidation.",-1
