id,body,label
244,Competition from Amazon and others is eating into Kroger's margins. #investing $AMZN $KR,1
245,$googl close over 1207 makes a call holders dream scenario a real possibility #anythingcanhappen #optionlottery,1
246,"$TSLA added more Feb10 250, 252.5, 255C",0
247,$TSLA you will see a ton of negativity today because people did not cover their short position yesterday. Unrest in Shortville yet again.,-1
248,Notice that background dancer?  $aapl ripped them off on their first ipod commercial.  Just saying..,0
249,killed it today $AAPL $FB $MSFT,1
250,$AMZN Follow up>>,0
251,regretting not buying $TSLA,1
252,$GOOGL -2.5%,-1
253,$AMZN needs $2061 for trillion market cap.,0
254,"Yup in $AAPL and $MCD, Lets go :)",1
255,$TSLA OCT 355 Calls BUYING,1
256,#FastMoneyEspressoFINAL TRADES:Tim Seymour —> buy $GMBrian Kelly —> buy $TSLASteve Grasso —> buy $TSEDan Nathan —> buy July $SPY at-the-money puts,1
257,Some of today’s returns$PRU  9/20 87.5c .90/1.87 (108%)$MSFT 9/20 140c .63/1.03 (65%)$SPY Sep13'19 300p $.29/.63 (+117.24%)$SPY $300P $0.45/0.65 (+44%)$V $180C $0.92/$1.20 (+30%)$DIS $140C $0.35/0.40 (+14%),0
258,$TSLAThe Model 3 will be available in China 2019.,0
259,"Hey, I am sure you're right and glad you like your Samsung!I've had many issues with Samsung and will NEVER go back.I love my #iPhoneXR, #AppleWatch, #iPad, #AppleTV and the ecosystem that works flawlessly between all of them.Can't wait to get the new #iPhone11Pro.$AAPL",0
260,Is $tsla about to double top? #oof,1
261,$NVDA $TSLA $ROKU  strongAlmost everything else look very bad market look ready for a big 10% puke trade warFed rate hikeFed qt weak world economy,-1
262,$AAPL took a shot here on the weekly 113C,1
263,Probably because construction moving ahead as planned and not subtly slowing down at all. $TSLAAlso good that no one lied about completion date to make fact based updates inconvenient...,0
264,"RT $NFLX HFT Algos triggered SELL in SIGMA-X, CROSSFINDER, ATS, LX @ 11:31, P/T 108.00 #Quant $MSFT $FB $GPRO $AMZN $GOOG $AAPL $TSLA $QQQ",0
265,When was the last time Musk did something before the actual last second of a deadline$tsla,-1
266,In $TSLA $250 Dec c's  ........ Lets see if this works out!!!,1
267,What Porche didn’t have months of pictures claiming how fast the factory was built?? Lol  Porche has electric power on the factory? What hey didn’t share how many volts? What Where are the pictures of empty cars shells in the empty factory? This isn’t the $tsla way! $tslaq,0
268,This is a big deal.Rolling Trump inquisition$AAPL $FB $GOOGL,1
269,"#PRSPin from $TSLA is NOT the same as fact. #PRSpinUnSpun Martin Tripp did not sell to an *unnamed entity,* he leaked information to the press as a matter of public safety.",0
270,"$TSLA - For someone who paid $20 Million for Non-Securities Fraud and who is also working with the Chinese Government, this is highly suspicious.  #DOJ #FBI #NSA $TSLAQ Elon Musk occasionally destroys his cellphone, document says - Business Insider",-1
271,"Who’s got thoughts on $tsla? Was the selloff an overreaction or are investors entitled to expect a certain image from the guy they’re trusting with their money, whether he’s a visionary genius or not?",0
272,"Nothing to see here... $MSFT Quarterly. This one will fall so hard. It has gone insanely parabolic. According to @PeterLBrandt, breaking the parabola generally results in at least an 80% decline. So that would put us in the $25 area.",-1
273,I hope this has a music video $tsla,0
274,#TeamTesla #TeamChina @GerberKawasaki #VictoryLap @TeslaCharts #HeWasWarned #TrendisYourFriend #Green $TSLA ready to launch on China  Shorts fighting Rapids @TeslaCharts wear a life vest,1
275,Instead of a “Podcast” Musk is more interested in a “Pedo- Act” .$tslaq $tsla,0
276,In 2 years the new Tesla chips and autopilot software will be a huge game changer. This story is starting to get very very interesting. #ai #tesla #model3 $tsla @CathieDWood,0
277,$TSLA $TSLAQ this is not FUD,0
278,$COST CONGRESS ANTI-TRUST DIV LOOKING TO BLOCK WHOLE FOODS  PURCHASE BY $AMZN $WFM  $WNT $TGT $HD $LOW $TWTR $FB,-1
279,"Mid-day bottom of trading range: $CY $GLW $JNPR $STM 0, $BX 2, $RWY 4, $AXP $CS $PANW $SHLD $TSLA $USB 5, $AET $AMAT $PGR $TSN 7",-1
280,"interesting addition, $AAPL iOS 10",0
281,This is where we get news over the weekend (maybe tmrw?) that Musk is taking an extended leave of absence to recuperate and recharge...and he'll be like Doug Fields and never come back. This is the boards cover to try to save the company. $TSLA $TSLAQ,-1
282,$TSLA is the biggest Soap Opera listed.,-1
283,would love $AAPL bounce so I can short (add Puts),-1
284,"""Microsoft confirms Office 2016 for Windows is officially launching on September 22"" $MSFT",0
285,"@AlastairWinter - Was thinking longer term (1st half of year). The $AAPL issue was vastly underestimated, but that effect may be over, so...",0
286,"Strong buy on $GOOGL today, all technical indicators signaled bounce. Great level to get in monthlly call options. 10% upside potential.",1
287,Short-that-Long-Island-City-Queens-commercial-real-estateAmazon-outNixes-Location-for-#HQ2$AMZN,0
288,"S&P 500 daily forecastToday: options expiration pin/flatThurs: some downside possible Friday: Flat or green for options expiration Monday: Flat or green for options expiration, bigly China trade news likely Tuesday$ES_F $ES $SPX $SPY $VIX $VXXB $AAPL $AMZN $XLF",0
289,$TSLA is setup for higher prices. Chart plan explains key points,0
290,"Wow, IB shows >1.2M shares of $TSLA short borrow available... Now that the air is coming out of this bubble-fraud there's a very diminished base of natural buyers (i.e., short-coverers) to stop the landing rocket from crashing into the barge.$TSLAQ",-1
291,$BYND now is like = $TSLA in early days ground floor opportunity here folks,0
292,$AAPL - cough....cough....BullSh!t close........who's buying at this level when there are better prices lower?,-1
293,In February $AMZN stock was $482 now it's over $800 perhaps it's time for rest.  It would be healthy for it to consolidate a little lower,1
294,"In other words, ""not any more.""$TSLAQ$TSLA#Tesla",0
295,$AAPL don't like this close but need to stay above 126.41... See ya Monday. Have bless Weekend....,0
296,Both Google and Apple's primitive AR demos show just how far away we are from an augmented reality revolution. They also highlight the need for a better form factor than smartphones to make AR a more immersive experience. $GOOGL $AAPL #AR,-1
297,"$AMZN is a buy for sure long-term. I’m trying to profit from a short-term, rare technical situation",1
298,Why the #iPhone7 A10 is a big jump in perf over older A9 - $AAPL #iPhone $ARMH #bigLittle,1
299,"because Musk speech is substantially dry about $TSLA, he has to related to something else $AAPL to divert and distract. $TSLA pump and dump",-1
300,"Retirement Strategies: Amazon And Walmart Head To Head, And A Discussion On Retirement Timing $AMZN",0
301,"DFJ, VC firm that backed Elon Musk’s $TSLA, SpaceX, has hired an external law firm to investigate allegations against founding partner Steve Jurvetson. DFJ started the investigation in August after rumors began ...",0
302,"$TSLA continues to underinvest in service capacity relative to its delivery volumes. No wonder we remain in ""service hell""",-1
303,$TSLA watch 301 build,0
304,"""The demand for Model 3 is incredibly high"", ""extraordinarily"". Constraint: People ""literally do not have the money"" $TSLA",1
305,#InterestingWeaknessChristmas Eve SALE$AAPL Apple$AMZN Amazon$BAC Bank of America$WFC Wells Fargo$JPM JP Morgan Chase $XOM Exxon Mobil,0
306,A LOT of people went out short Tech on Fri. People “knew” we’d be down big today in $AAPL & $QQQ. I said wait for 50MA break before trying.,0
307,Terrific research report. $tsla,0
308,"How you make money in the markets...Buy Low, Sell High. Those advising to sell $AAPL here are idiots. You buy $AAPL here and watch it melt back up to $200 within 12 months.",1
309,"@JustinPulitzer @sunrisetrader @carquintanilla @CNBC @finkd @thestreet @jimcramer $GOOG, SOTP $INST, product ads, quite sum developments $FB",0
310,Well played $TSLA well played.,0
311,I've said it before but I'll say it again: anyone who has read Isaacson's biography of Jobs knows Apple is ultimately doomed. $AAPL,0
312,"$AAPL active, relative volume: 2.17, 1H, 6:00 AM, #nasdaq $SPY $NDX",1
313,"Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link. #freestock #money #watchitgrow #getit",1
314,I can't be held responsible then........I will abuse the $TSLA,1
315,sold $TSLA 210 puts (small) at 11.5  from .67 yesterday..no full position..still nice  $SPy $SPX,1
316,@carlquintanilla @jimcramer @JustinPulitzer @CNBC Last shorts in Oil plz close door like Last buyer $GOOGL 713 n $NFLX 118?,0
317,Big money was buying every $amzn dip,1
318,Here is $TSLA posted on 11/18. The max has a chance to come true tomorrow.,1
319,$AAPL We should expect a lot more from a Billion $ Corp-Launching Music but dont have the deals figured out for the big 'show',1
320,"$tsla hititng  resistance on day top, alerted our folks earlier, down 1.50$",-1
321,"Speaking of dubious anti-trust concerns, Amazon has acquired at least eight companies this year and invested in EV car maker start up Rivian and YES Network and others. Just sayin' (PS. I'm long and have been long $GOOG since the day of IPO and $AMZN for years too.)",1
322,$TSLA Everyone is talking about the weakish SEC request for more fines should Elon continue giving forward guidance via tweets BUT no one is talking about this. It's a reasonable request of Judge Nathan and one that Elon would never allow.,0
323,two ugly bugs $TSLA $AAPL,-1
324,Surprising action today given $AAPL earnings and the initial response $$,1
325,"So if a “Friday night in late August at 11 PM eastern” news release is considered problematic and lacking “respect for their shareholders”, what does that then imply for a public company that typically releases important news on Saturday mornings?$BRKA $TSLA",0
326,"they know they can’t be profitable selling these cars, so the move is to practically give them away to pump the stock while assuring investors profits are just around the corner.Keep the carrot dangling. $TSLA $TSLAQ",-1
327,Trying to use the @thinkorswim mobile alerts better. Here’s mine that went off today. Trying to use key  price levels more. $AAPL breakout above prior day high. $AGCO break 80 on potential daily breakout. Same for $CRM and $BMY chart potential.,1
328,$AAPL --Cramer melt down on China news,0
329,And people wonder why I'm suspicious of the Govt being able to handle sensitive information! #fbi $aapl #doj,0
330,"LOL and the $TSLA bull(sh*tters) say I can't do math or accounting? Well, then at least Im literate, which they clearly aren't.  #THREAD",0
331,Comparison price shopping for similar/same items $WMT has great edge over $AMZN with new shipping policy...unless just a temporary thing?,1
332,For a giant like $GOOGL to still see 28% YoY growth in paid clicks is insane. No surprise that YouTube is a big driver of growth this quarter as I've started seeing them put up 2 ads across some videos. That's effectively doubling revenue on the same inventory.,1
333,$MSFT #MSFT November monthly candle opened above the 5.618 extension.,1
334,"There isnt much difference between Elon musk $420 funding secured deal for $tsla and the President claiming new deal with Mexico. Its time for Sec to start investigation and do something about it. $spy, $dia, $tqqq, @CNBC @business @Reuters @nytimes",0
335,$AAPL past $108 and it's Showtime!,1
336,At some point the world is going to need a complete financial reset.  We are literally playing with Monopoly $ now $SPX $AAPL $TLT,-1
337,$AAPL this is the Trump Blowoff Top! Mark my words! Get SHORT!,1
338,"$TSLA hit $349 yesterday. I was going to buy more puts at $350, my usual strategy. Should've gone ahead. I'm bummed because I have $300s expiring today in the red. Long term ones are looking better.",1
339,#HappyPrimeDay @amazon Thanks for the great deals today and thank you for investing in the future. Lets start increasing those profits $AMZN,1
340,"$TSLA is not the nation's most ""valuable"" car company. It's the most expensive. Price is what you pay, value is what you get.",-1
341,$AAPL 250c/252.5c/255c great winner today !!!!,0
342,$MSFT $107.46 was the crack. Let the flush commence.,0
343,$JNJ $AAPL: Johnson & Johnson Announces Research Study with Apple Watch to Help Improve AFib Outcomes Including Stroke Prevention,0
344,I think it’s disgusting @andrewrsorkin that Cook is rubbing elbows with the President. Especially one that is as far away from a role model as Trump. #boycottapple $aapl,-1
345,Yeah that’s exactly right.  Because Doug Ford LOVED working at $TSLA so much he left millions in stock options on the table.,-1
346,$AMZN $1888 sorry $TSLA and $FB #LittleDogCarriesBigStick #Fang,1
347,I grabbed some $aapl weeklies,1
348,Musk representing self with SEC?1.  Can't afford to pay Hueston2.  Won't listen to Hueston's advice$TSLA,0
349,"Anthony Foulk, senior product manager - Audi of America: ""They have def pushed the entire auto industry forward ... broken ground for some diff topics … that’s why we’re bringing a vehicle in the core of the market and it’s meant to be accessible to a wide portion to the market""",0
350,$amzn makes its first delivery by drone in the United Kindom,-1
351,"Apple cuts first-quarter production plan for new iPhones by 10 percent: Nikkei$AAPL's bad time will last longer, at least through 1H19. Wait till it's $120, or even $100 less, to consider buying some.",-1
352,Beaty Dt play on $AMZN called and tradedhindsight my ass!,-1
353,@Tony_BATtista @tastytrade @thetastyworks special thanks to $MCD $TSLA $AMZN $MSFT $APPL WINNERS FYI see only 2 on this model no mutant 3 booby outfits here,0
354,Every Tesla/ $TSLA owners should watched this documentary film called “Who Killed The Electric Car?” On Amazon Prime. GM tried to kill off EV cars in 2006. They intentionally killed EV battery technology from Stanford Ovshinsky. But now GM wants to sell Volt and Bolt? Hypocrites!,0
355,$AAPL sad move premium sellers love it,1
356,"$AAPL Apple Makes Goldman Sachs, Mastercard-Backed Credit Card Available to US Customers",1
357,"Instead of playing $AAPL's earning report, I decided to buy more $GE shares....",1
358,$TSLA you got you way this time.. lesson learned  #stock #DayTrading ,-1
359,8.03.18 Elliott Wave Updates For Big Tech: $AAPL $EA FFIV CRM -,0
302,Is it too picture perfect? Steve Cohen's $AMZN trade:,0
303,Very tough entries today felt a tad uneasy with open candles so took cash flow $googl $nflx,-1
304,"Update: the market so far has respected the high, and missed the open and low. We had an exogenous event that seemed to push down the low, but the forecast still appears to be useful.#ThursdayThoughts #stockmarket $APPL $amzn $fb $qqq $DJI $dia $spy #NASDAQ #NorthKoreaSummit",0
305,$AAPL I got no words...,-1
306,$TSLA doji day.,0
307,$aapl add to short @ 187.49,-1
308,$LCLP nice slaps coming in !!!! $XGTI $VMEM $NXTD $PSID $NETE $USO $UWTI $GOOG,1
309,Loving every second of this....$TSLA,1
310,@atee Completely different scenarios.  $FNSR has other business and are market leaders in that business. The $AAPL business is icing on cake,1
311,Excuses why 2Q is so bad and why $TSLA needs to reduce guidance to 250-300k cars in 2019?,-1
312,And yet shorts are sitting on massive losses and longs are sitting on massive profits.  (Except Twitter $TSLA shorts who are all running huge profits)Here we are with $TSLA at record production and the #1 US automaker my market cap.RIP $TSLAQ,1
313,"phones die, $ZAGG Reap in all profits. $NTDOY has part equity in Pokemon, profit is shared among$GOOGL $AAPL",0
314,...a disappointment even as revs up 60% yoy and EPS of -2.37 a 22c beat. $VSLR $TSLA $RUN $SUNE $SPWR $TERP $CSIQ,-1
315,"we'll both get a stock like $AAPL, $F, or $S for free when you use the link below. Take the chance to make it",0
316,"Come out from your hiding fanbois, disciples, you leader is calling you for war. $TSLA $TSLAQ",0
317,"The bull case for $AAPL is 'expectations are low""  That changes quick when a stock gaps up 5%",0
318,"Musk relies on other companies/individuals not blatantly violation law & releasing half baked, dangerous products so that a typical person presumes $tsla does the sameNow beta testing products in public squares that even $tsla denizens acknowledge isn’t remotely ready",0
319,Futures diving$spy $qqq $indu $eem $fb $tsla $jpm $amzn $nflx $goog $nvda $btc $iwm $c $bac $tlt $gs $uup $v $aapl $cac $dax $ftse $gs,0
320,"$TSLA active, relative volume: 2.14, 1H, 12:00 PM, #nasdaq $NDX",0
321,"Spot on! most ""analysts"" are clueless on $TSLA and just pile on momentum moves. Even worse than $TSLAQ in some regards because people generally expect ""analysts"" to have some sense in their heads.",0
322,"$aapl, Where did this groundbreaking news of an event that happened in q1 come from?Why no mention until $aapl gets to $89?  Smelly fishy.",-1
323,"Real consumers who reach out on Twitter often write in their own name and put their location to try and help to resolve their issue with $TSLA #Tesla. As Musk's executive mismanagement linked to fraud is further exposed & real consumers take to Twitter, expect more trolling.",0
324,Wish was $AMZN #Dash button could press anytime get needed disclosure #Prime cust count co doesn't want talk about $LOW $RH $M @jimcramer,0
325,Remember the hit pieces in early 2018? How many times did the media and $TSLAQ stock bashers scream about Model 3 production being down?Where is Model 3 production today?$TSLA #NotSellingAShareBefore2500,1
326,Fire  and $tsla batteries cool  or should I say coal used to generate electricity lol  Coal it is Coal $tsla $tslaq,0
327,"Speaking of 20-years from now:If one of you PhotoShop wizards were to do an Elon Musk / Phil Spector mash-up, I'll will you all my Hot-Pocket box-tops. (google Spector. I think you'll see the parallels. Spoiler: hair-plugs).$TSLA $TSLAQ @hotpockets",0
328,$TLRY with this speed TILRAY will be number 1 market cap before $AMZN Amazon and $AAPL Apple within next month  And then we will have weed in everything we order..,0
329,Shoulda bought some stock Friday  $TSLA,0
330,@RedDogT3 I've been bored in $aapl since 1996.    Boring is good for an investor but must suck for a trader,0
331,"Creepy CEO: “...the aide tasked by Musk with digging up dirt on Mr Unsworth, is said to have instructed Howard-Higgins to undertake the smear campaign “with Musk’s input and express authorisation”.”Does anyone think this was a one-off by Musk? I don’t. $TSLAQ $TSLA",0
332,Thanks for helping humanity.$tsla $tslaq,1
333,"If $AAPL is above 200 per share...the market is NOT ""tanking""",1
334,"Yeah, let's see a REGULAR car even TRY opening its doors after a snowstorm!P.S. Ask about $TSLA range reduction in snowstorm temperatures.",0
335,"There’s a Fed meeting which is expected to be less dovish, EM currency and $AAPL. There’s a lot of risk there, especially seeing phone sales weakness in the supply chain.",0
336,can´t understand why $TSLA stock didn´t tank more on october cliff,1
337,Live look at the Fremont factory while Elon is away in Thailand,0
338,"Manufacturing PMI number is due Tuesday, Aug 3. It is expected to be the below 50 for the first time since Oct of 2016. The $SPY was down 3.7% that month going into the election. A number below 50 would indicate manufacturing sector in America is contracting. $SPX $DJI $QQQ $AMZN",-1
339,Our objective for every major news event is to isolate possible reasons for why that event happened and then follow the logic behind each to eliminate noise and conjecture. $AAPL's big news offered a pretty clear example of how this works #CutTheCord:,0
340,@elonmusk obviously didn’t want to upsell the Model 3 $TSLA $TSLAQ,0
341,I can't believe I'm saying this but iPad pro commercials look like Surface Pro commercials. C'mon $AAPL,-1
342,"Remember Sasi is now completely into Markets, watching the PATTERNS/PRICE ACTION/MOMO to give best plays for the Subs.Join us. $AAPL $FB",0
343,"""Had I never gotten caught, I would not have cooperated with the government and civil litigants and I would probably still be a criminal today."" You're a terrible person, and you are a coward. You should be locked up. $TSLA",0
344,"⁦@RampCapitalLLC⁩ we have a lot more pain it looks like on the weekly chart. Sell in May and go away! $spy $qqq $tsla $twtr $sq $aapl $vz OR BUY PUTS AND SELL CALLS IN UR IRA, 401k or Margin accounts for easy and fast ",0
345,$TSLA Entry points around 248 or on a close above 50dma. #bullish #stocks #Markets #trading,0
346,$TSLABBC News - Tesla adds Larry Ellison to its board,0
347,TeleTraderNews: US #stocks open in the green as #Tesla leads gains $TSLA,1
348,"$TSLA $SCTY""We are short both, let's make that clear""-Chanos",-1
349,$AAPL still room to run,1
350,$TSLA Nice Picture! Pointed to higher,0
351,$TSLA @TiantongQ @DoctorBurry @Tradeguru81 The only real variation in current M3 builds are paint color and we are still struggling for 5k/w,0
352,"I admit I am somewhat excited about everyone IRL who i told $tsla was a loser to walk by the shutdown $tslaq store. It’s only in the center of the biggest mall in town, so maybe they won’t see it.",0
353,@BiotechMoney18 $TSLA man. The news last hr of trading totally messes up my strategy. Puts up nicely tho. Gonna re-assess my pos tomorrow,0
354,$AAPL beat on the conservative numbers well they better!,0
355,"$AMZN does not need $LYV actually wud be nice to have another option for tickets, their fees are too high as is",0
356,$AAPL Rumors swirling Apple to take over the health industry.,0
357,"$tsla $tslaq  @elonmusk#StockholmSyndrome in @Tesla world1. Belief -Tesla is the only company  to save the world by transitions to sustainable energy.2. Driving #EV is the ONLY way to save the world3. Musk, the visionary is their beacon of hope to bring change",1
358,$aapl wow still going exponential,1
359,$AAPL thoughts Tim Cook is not the visionary never will be 92.00 the spot to watch. No one could replace Jobs obviously new ceo needed Musk,0
